"Gene","Group","Regulation","lfc","padj","Significant"
"TNFSF4","Baseline","None",-0.287357890151182,0.997694072742102,FALSE
"LTB4R","Baseline","None",0.282030712715748,0.997694072742102,FALSE
"SIRPA","Baseline","None",-0.281722629738145,0.997694072742102,FALSE
"CD3E","Baseline","None",-0.279797568015796,0.997694072742102,FALSE
"CSF1R","Baseline","None",-0.279085663374397,0.997694072742102,FALSE
"GZMA","Baseline","None",0.27745843442602,0.997694072742102,FALSE
"TWIST2","Baseline","None",0.274758776997364,0.997694072742102,FALSE
"ABCB1","Baseline","None",0.274758776997363,0.997694072742102,FALSE
"JUN","Baseline","None",0.274333990940452,0.997694072742102,FALSE
"IKZF3","Baseline","None",0.272901169649771,0.997694072742102,FALSE
"IKBKAP","Baseline","None",0.272136626656025,0.997694072742102,FALSE
"SMPD3","Baseline","None",-0.270053277158726,0.997694072742102,FALSE
"TNFAIP6","Baseline","None",0.26864343136488,0.997694072742102,FALSE
"BCL10","Baseline","None",0.268218903336075,0.997694072742102,FALSE
"CEACAM1","Baseline","None",-0.268134878861238,0.997694072742102,FALSE
"F13A1","Baseline","None",-0.266515539827719,0.997694072742102,FALSE
"CDKN1A","Baseline","None",0.266167507635827,0.997694072742102,FALSE
"IL18R1","Baseline","None",0.26434125087177,0.997694072742102,FALSE
"CCR2","Baseline","None",0.260723325529057,0.997694072742102,FALSE
"CD59","Baseline","None",0.259929306308514,0.997694072742102,FALSE
"IL33","Baseline","None",0.256706124615108,0.997694072742102,FALSE
"PPBP","Baseline","None",-0.254134180811176,0.997694072742102,FALSE
"ITGB2","Baseline","None",-0.25348198205978,0.997694072742102,FALSE
"ITGA6","Baseline","None",-0.253427534178421,0.997694072742102,FALSE
"PML","Baseline","None",-0.251516110856331,0.997694072742102,FALSE
"NFKB1","Baseline","None",-0.251352661278858,0.997694072742102,FALSE
"FCGR1A","Baseline","None",0.251320641863374,0.997694072742102,FALSE
"HLA-B","Baseline","None",0.250775383615101,0.997694072742102,FALSE
"ITGAM","Baseline","None",-0.250688637209107,0.997694072742102,FALSE
"CXCR1","Baseline","None",0.25031787444505,0.997694072742102,FALSE
"TLR2","Baseline","None",0.249687432053202,0.997694072742102,FALSE
"TRAF1","Baseline","None",0.249597473990681,0.997694072742102,FALSE
"C1QB","Baseline","None",-0.24710321642138,0.997694072742102,FALSE
"PDCD2","Baseline","None",0.246544307167378,0.997694072742102,FALSE
"IL5RA","Baseline","None",-0.24598322413344,0.997694072742102,FALSE
"MKNK1","Baseline","None",0.242934938668995,0.997694072742102,FALSE
"MIF","Baseline","None",-0.242871027225439,0.997694072742102,FALSE
"HIF1A","Baseline","None",-0.242408315277917,0.997694072742102,FALSE
"CD86","Baseline","None",0.24216324636356,0.997694072742102,FALSE
"S100A9","Baseline","None",-0.241212512004632,0.997694072742102,FALSE
"BIRC2","Baseline","None",-0.240334504001618,0.997694072742102,FALSE
"NOX1","Baseline","None",0.240093256671795,0.997694072742102,FALSE
"PSMD7","Baseline","None",0.240082046429451,0.997694072742102,FALSE
"TNFRSF17","Baseline","None",0.239265404738791,0.997694072742102,FALSE
"TLR5","Baseline","None",0.237281826973905,0.997694072742102,FALSE
"PECAM1","Baseline","None",-0.237258037957687,0.997694072742102,FALSE
"PRKCA","Baseline","None",-0.234508430653045,0.997694072742102,FALSE
"CCL2","Baseline","None",-0.233348309144642,0.997694072742102,FALSE
"CR2","Baseline","None",-0.230828523041382,0.997694072742102,FALSE
"IL29","Baseline","None",0.229797495482809,0.997694072742102,FALSE
"MAF","Baseline","None",0.229532766799037,0.997694072742102,FALSE
"BATF","Baseline","None",0.229503586868534,0.997694072742102,FALSE
"MAP4K1","Baseline","None",0.229495466914518,0.997694072742102,FALSE
"PTAFR","Baseline","None",-0.227431190836183,0.997694072742102,FALSE
"OASL","Baseline","None",0.227319977970072,0.997694072742102,FALSE
"CFL1","Baseline","None",-0.226983671826186,0.997694072742102,FALSE
"C1QA","Baseline","None",-0.226499069599368,0.997694072742102,FALSE
"FYN","Baseline","None",-0.226038327022977,0.997694072742102,FALSE
"FCGR2A","Baseline","None",0.224975826094116,0.997694072742102,FALSE
"AICDA","Baseline","None",0.224662341716997,0.997694072742102,FALSE
"IL21R","Baseline","None",-0.221995961039044,0.997694072742102,FALSE
"IL11RA","Baseline","None",0.22107127476002,0.997694072742102,FALSE
"C4A","Baseline","None",-0.220548754550864,0.997694072742102,FALSE
"TIGIT","Baseline","None",-0.219394405208907,0.997694072742102,FALSE
"NOTCH1","Baseline","None",0.218679411795533,0.997694072742102,FALSE
"TYROBP","Baseline","None",-0.217531323949951,0.997694072742102,FALSE
"BTLA","Baseline","None",0.214251800013693,0.997694072742102,FALSE
"HLA-DMB","Baseline","None",-0.213635971700117,0.997694072742102,FALSE
"ICOSLG","Baseline","None",-0.212887968275889,0.997694072742102,FALSE
"ATG7","Baseline","None",0.210949121374055,0.997694072742102,FALSE
"C2","Baseline","None",-0.210831108116515,0.997694072742102,FALSE
"FCGR2B","Baseline","None",0.208945351653355,0.997694072742102,FALSE
"MR1","Baseline","None",-0.206009771371815,0.997694072742102,FALSE
"CYBB","Baseline","None",-0.205190971163212,0.997694072742102,FALSE
"IFIT2","Baseline","None",0.205062832046403,0.997694072742102,FALSE
"PSMC2","Baseline","None",-0.20464871756396,0.997694072742102,FALSE
"LTF","Baseline","None",0.204099201528327,0.997694072742102,FALSE
"RUNX1","Baseline","None",0.203933893673145,0.997694072742102,FALSE
"ATM","Baseline","None",-0.203638145608014,0.997694072742102,FALSE
"IL1RAP","Baseline","None",0.202401239342294,0.997694072742102,FALSE
"CD46","Baseline","None",0.202293664827378,0.997694072742102,FALSE
"HLA-DPB1","Baseline","None",-0.20224610257687,0.997694072742102,FALSE
"IL6R","Baseline","None",-0.201706630358599,0.997694072742102,FALSE
"CCR6","Baseline","None",-0.20162605136586,0.997694072742102,FALSE
"SYK","Baseline","None",0.201347559955172,0.997694072742102,FALSE
"CFH","Baseline","None",-0.200749234103898,0.997694072742102,FALSE
"HLA-DRA","Baseline","None",0.200742786378999,0.997694072742102,FALSE
"RNASEL","Baseline","None",-0.199972143024794,0.997694072742102,FALSE
"DAXX","Baseline","None",0.199068508420702,0.997694072742102,FALSE
"IFI16","Baseline","None",-0.199042653408464,0.997694072742102,FALSE
"C8B","Baseline","None",0.198178735296354,0.997694072742102,FALSE
"CD99","Baseline","None",-0.196672168122708,0.997694072742102,FALSE
"IL17RA","Baseline","None",-0.196570008224844,0.997694072742102,FALSE
"GNAS","Baseline","None",-0.196252227774332,0.997694072742102,FALSE
"ITGAL","Baseline","None",0.19587860217718,0.997694072742102,FALSE
"CXCR2","Baseline","None",0.195660791668899,0.997694072742102,FALSE
"FCGRT","Baseline","None",-0.195084256584957,0.997694072742102,FALSE
"ETS1","Baseline","None",-0.194116642917294,0.997694072742102,FALSE
"HDAC4","Baseline","None",0.192385167647735,0.997694072742102,FALSE
"TARP","Baseline","None",0.19212778370564,0.997694072742102,FALSE
"ELK1","Baseline","None",-0.191313603958683,0.997694072742102,FALSE
"ATG12","Baseline","None",0.190684344259513,0.997694072742102,FALSE
"NFATC1","Baseline","None",-0.189563021860647,0.997694072742102,FALSE
"RELA","Baseline","None",-0.189009751805296,0.997694072742102,FALSE
"KEAP1","Baseline","None",-0.187850134673613,0.997694072742102,FALSE
"NFIL3","Baseline","None",-0.187408391007315,0.997694072742102,FALSE
"IL6ST","Baseline","None",-0.18627545002666,0.997694072742102,FALSE
"IL4R","Baseline","None",0.186001736415916,0.997694072742102,FALSE
"PDGFB","Baseline","None",0.185175064636662,0.997694072742102,FALSE
"ATG16L1","Baseline","None",-0.185130777461094,0.997694072742102,FALSE
"ICAM2","Baseline","None",-0.183741014703942,0.997694072742102,FALSE
"PSMB10","Baseline","None",0.183585589979971,0.997694072742102,FALSE
"TAP2","Baseline","None",0.183455868601315,0.997694072742102,FALSE
"NOTCH2","Baseline","None",-0.183164808933379,0.997694072742102,FALSE
"LTB4R2","Baseline","None",0.182957980292377,0.997694072742102,FALSE
"S100A8","Baseline","None",-0.181314054719303,0.997694072742102,FALSE
"TOLLIP","Baseline","None",-0.18125260990998,0.997694072742102,FALSE
"CAMP","Baseline","None",-0.181100675316845,0.997694072742102,FALSE
"CD48","Baseline","None",-0.180118922993909,0.997694072742102,FALSE
"TNF","Baseline","None",0.179737890773047,0.997694072742102,FALSE
"CD82","Baseline","None",0.178043275606402,0.997694072742102,FALSE
"OAS2","Baseline","None",0.177990185977105,0.997694072742102,FALSE
"CD40LG","Baseline","None",0.177173766059586,0.997694072742102,FALSE
"NR3C1","Baseline","None",-0.174856761376553,0.997694072742102,FALSE
"SRC","Baseline","None",0.174842727912496,0.997694072742102,FALSE
"HLA-DOB","Baseline","None",-0.17447428762001,0.997694072742102,FALSE
"TNFSF8","Baseline","None",-0.171797420763486,0.997694072742102,FALSE
"IL1R1","Baseline","None",-0.171048624661444,0.997694072742102,FALSE
"IFNG","Baseline","None",0.171013208450684,0.997694072742102,FALSE
"S1PR1","Baseline","None",-0.17096698865428,0.997694072742102,FALSE
"MAP3K7","Baseline","None",-0.170442281661846,0.997694072742102,FALSE
"BST2","Baseline","None",0.17013507674627,0.997694072742102,FALSE
"FCGR3","Baseline","None",-0.169910521345907,0.997694072742102,FALSE
"CFP","Baseline","None",-0.168737883017414,0.997694072742102,FALSE
"TP53","Baseline","None",-0.167644876574886,0.997694072742102,FALSE
"CXCR6","Baseline","None",0.166105178760665,0.997694072742102,FALSE
"SIGIRR","Baseline","None",-0.165204331579892,0.997694072742102,FALSE
"IGF2R","Baseline","None",-0.163999586575818,0.997694072742102,FALSE
"XBP1","Baseline","None",-0.163781956742806,0.997694072742102,FALSE
"LILRB2","Baseline","None",-0.163722311574668,0.997694072742102,FALSE
"TGFBR2","Baseline","None",-0.163615279573596,0.997694072742102,FALSE
"CD79A","Baseline","None",0.162959330506631,0.997694072742102,FALSE
"HRAS","Baseline","None",0.162022224126417,0.997694072742102,FALSE
"LY96","Baseline","None",-0.161348163029515,0.997694072742102,FALSE
"BCL6","Baseline","None",0.160295514064657,0.997694072742102,FALSE
"UBB","Baseline","None",-0.160172742119347,0.997694072742102,FALSE
"FASLG","Baseline","None",0.160154734454027,0.997694072742102,FALSE
"LCK","Baseline","None",-0.159496932200746,0.997694072742102,FALSE
"SLC2A1","Baseline","None",-0.159234709921472,0.997694072742102,FALSE
"CD4","Baseline","None",0.157754474300408,0.997694072742102,FALSE
"CD81","Baseline","None",0.157573150757749,0.997694072742102,FALSE
"NFKBIZ","Baseline","None",-0.156162178273926,0.997694072742102,FALSE
"IL1RN","Baseline","None",-0.154595939488665,0.997694072742102,FALSE
"SLAMF1","Baseline","None",0.152422352171675,0.997694072742102,FALSE
"MEF2D","Baseline","None",0.152108017153775,0.997694072742102,FALSE
"TRADD","Baseline","None",-0.151456173325579,0.997694072742102,FALSE
"CD8A","Baseline","None",0.151068041162926,0.997694072742102,FALSE
"STAT6","Baseline","None",0.149166625885174,0.997694072742102,FALSE
"CD47","Baseline","None",0.148773132984456,0.997694072742102,FALSE
"NFATC2","Baseline","None",-0.147901807030936,0.997694072742102,FALSE
"TRAF2","Baseline","None",0.147827767989712,0.997694072742102,FALSE
"CASP1","Baseline","None",0.147102905002306,0.997694072742102,FALSE
"ADA","Baseline","None",0.146561202371624,0.997694072742102,FALSE
"IFITM1","Baseline","None",-0.146150993006952,0.997694072742102,FALSE
"IRF3","Baseline","None",0.145771553086732,0.997694072742102,FALSE
"NFE2L2","Baseline","None",0.145281920328145,0.997694072742102,FALSE
"GNLY","Baseline","None",0.143940445574707,0.997694072742102,FALSE
"C1QBP","Baseline","None",-0.142909635329596,0.997694072742102,FALSE
"TNFRSF13C","Baseline","None",0.142217475794354,0.997694072742102,FALSE
"CTSS","Baseline","None",-0.141774130209175,0.997694072742102,FALSE
"ARHGDIB","Baseline","None",-0.141555003598544,0.997694072742102,FALSE
"SLAMF6","Baseline","None",0.14108598398243,0.997694072742102,FALSE
"CSF3R","Baseline","None",0.140130190215991,0.997694072742102,FALSE
"GTF3C1","Baseline","None",0.139720404639045,0.997694072742102,FALSE
"IRGC","Baseline","None",-0.139487539593508,0.997694072742102,FALSE
"PLAU","Baseline","None",-0.139487539593508,0.997694072742102,FALSE
"IRF4","Baseline","None",0.139388490587821,0.997694072742102,FALSE
"CD1A","Baseline","None",0.139227390223056,0.997694072742102,FALSE
"CD36","Baseline","None",0.137607156817204,0.997694072742102,FALSE
"CD7","Baseline","None",-0.136930452337072,0.997694072742102,FALSE
"CCND3","Baseline","None",-0.136920375445753,0.997694072742102,FALSE
"TICAM1","Baseline","None",-0.136266581340764,0.997694072742102,FALSE
"PPIA","Baseline","None",0.136190315863674,0.997694072742102,FALSE
"GATA3","Baseline","None",-0.135691997621664,0.997694072742102,FALSE
"ZEB1","Baseline","None",-0.134286571704425,0.997694072742102,FALSE
"CASP2","Baseline","None",-0.133901467262529,0.997694072742102,FALSE
"HSH2D","Baseline","None",0.133314145502525,0.997694072742102,FALSE
"TLR1","Baseline","None",0.133191743550814,0.997694072742102,FALSE
"ITGA5","Baseline","None",-0.133174061004354,0.997694072742102,FALSE
"MAX","Baseline","None",-0.132794734266881,0.997694072742102,FALSE
"BCL2L11","Baseline","None",0.132380099685951,0.997694072742102,FALSE
"CCL4","Baseline","None",-0.131490982119547,0.997694072742102,FALSE
"ALAS1","Baseline","None",0.131009007786933,0.997694072742102,FALSE
"SOCS1","Baseline","None",0.130700574546479,0.997694072742102,FALSE
"PLA2G4A","Baseline","None",-0.128912893006546,0.997694072742102,FALSE
