"Gene"	"sample001"	"sample002"	"sample003"	"sample004"	"sample005"	"sample006"	"sample007"	"sample008"	"sample009"	"sample010"	"sample011"	"sample012"	"sample013"	"sample014"	"sample015"	"sample016"	"sample017"	"sample018"	"sample019"	"sample020"	"sample021"	"sample022"	"sample023"	"sample024"	"sample025"	"sample026"	"sample027"	"sample028"	"sample029"	"sample030"	"sample031"	"sample032"	"sample033"	"sample034"	"sample035"	"sample036"	"sample037"	"sample038"	"sample039"	"sample040"	"sample041"	"sample042"	"sample043"	"sample044"	"sample045"	"sample046"	"sample047"	"sample048"	"sample049"	"sample050"	"sample051"	"sample052"	"sample053"	"sample054"	"sample055"	"sample056"	"sample057"	"sample058"	"sample059"	"sample060"	"sample061"	"sample062"	"sample063"	"sample064"	"sample065"	"sample066"	"sample067"	"sample068"	"sample069"	"sample070"	"sample071"	"sample072"	"sample073"	"sample074"	"sample075"	"sample076"	"sample077"	"sample078"	"sample079"	"sample080"	"sample081"	"sample082"	"sample083"	"sample084"	"sample085"	"sample086"	"sample087"	"sample088"	"sample089"	"sample090"	"sample091"	"sample092"	"sample093"	"sample094"	"sample095"	"sample096"	"sample097"	"sample098"	"sample099"	"sample100"
"CD244"	377.550320863403	172.283607983534	176.575505787493	137.600199971208	34.9306199063979	157.159187934993	192.137631260907	527.202286971046	128.483310682513	105.819422476099	107.557348199063	89.4108389993834	88.9738619697994	64.2855938687318	41.776951383903	148.696348640605	88.641829684593	37.7622436583715	67.2550366379201	237.945909706963	58.1310783941177	223.386454257139	237.10366796487	60.4495552697522	204.832493518589	276.711161368564	272.366234412606	259.801498303956	169.155828893518	165.414815045502	63.5966616148784	91.3972362191315	91.2149559573312	44.7912530757371	153.656426614784	150.148503688369	107.583241948032	74.2037489940966	119.325539240754	123.444856219504	99.2286668450432	76.7638050842461	62.6918649518966	244.094612360776	110.786018621798	69.8276118508056	76.175746303993	35.9302198359948	62.7027527646719	89.4787428819516	199.531563550718	115.515659228989	63.4304114787837	77.488370678523	90.7316190563828	105.50210647267	85.2736454112005	86.9874044777056	185.685971723045	221.49577700685	165.781567506364	100.026102226587	82.45440010622	130.315624073491	147.342378270635	95.9427414921335	147.161002284968	111.24768520999	71.0731197613372	85.3393015149066	230.756264994023	242.299608211833	238.155617706837	142.866220715342	158.765374654767	159.077538130756	124.204780713409	117.729748111972	62.3490941847049	43.5578162236244	101.42750210357	81.9430936917235	64.7355965735129	153.551115181362	133.153810974533	217.854754481265	139.368394969795	161.151902684522	93.7098403676839	62.3170045651672	114.579201934581	145.290655137035	97.2049626346098	67.4276707789707	167.64542359786	161.828600992081	134.948212939918	69.9963679804291	33.9579637854799	111.866095735564
"CD247"	1161.70061548417	783.629924947001	905.629788001608	137.600199971208	337.552045465476	429.028021639511	264.649235861839	28.6141977785582	239.946702042522	740.664328662247	688.379907022978	653.17486631429	423.474208225013	64.2855938687318	332.816083199863	457.497972927487	533.297404482612	203.12310863838	1079.10706285543	637.949589426633	674.756492459722	611.859490585551	576.647200756622	60.4495552697522	327.291075746026	631.634676157694	739.932959655528	783.529024694097	564.566699272132	585.837317398607	924.250283249028	572.107089048939	430.900141658546	44.7912530757371	293.359689503686	181.663570380058	172.151624690451	239.138211230106	582.317317612388	499.74955394455	413.052824200799	231.760192852122	62.6918649518966	456.697875479519	594.598958150805	466.900609567989	504.050756733742	311.137738669797	62.7027527646719	341.376804404481	859.231857186423	115.515659228989	322.443471572894	329.917735421659	387.639368575519	543.109096050617	237.175176778714	153.721920876382	706.341528955725	587.315043188652	396.044023713586	300.096989179243	195.298120993578	357.436658708885	279.01067432051	327.790165648524	303.502916563205	273.859018839143	188.35136967415	158.029422116382	425.262613719261	436.380388918824	422.414631689355	434.7577099633	404.153137721174	759.523907054032	623.595346611718	650.892195041115	401.491682950363	259.318553886976	478.125864580306	286.817242803583	264.871769047395	521.442851583392	631.994176199488	854.642676708074	520.304619020802	452.051436026465	391.132054389076	264.280668764003	211.953786860409	305.529924148882	134.369178347091	130.049326725823	711.623851729937	654.473715755721	537.194223428121	325.118201133742	284.262114848252	485.52309188411
"CD27"	537.287724245903	274.184641323348	262.008823838883	137.600199971208	191.786568596078	242.023406112203	125.076245306451	28.6141977785582	102.019044156259	342.623806979248	411.126211814977	243.383695106794	202.845161961741	64.2855938687318	257.930897844217	199.516112969383	265.901381947528	37.7622436583715	67.2550366379201	362.079496701603	488.620779441757	407.912545710067	338.123435401545	60.4495552697522	267.172817632942	291.963274538821	329.109199915232	552.599234865737	358.717683061932	383.668850162076	63.5966616148784	362.217908040412	246.056223348037	376.492877728108	146.671263470339	103.80990658338	111.178568799766	162.871814591976	379.474758549988	390.25572849511	279.208110941252	162.388697004331	62.6918649518966	299.20854639378	528.122767150582	475.104400031335	400.993138893353	272.548682565939	62.7027527646719	200.969138803489	440.8868988873	115.515659228989	224.652147265231	127.465206675285	158.776495943025	276.754069254398	146.570183978466	105.190000183302	258.510655976615	349.031465846038	240.993852318124	192.934172150535	117.185052427521	113.560517317697	112.856394687219	371.756821607619	393.180753354602	297.396823752587	188.35136967415	120.100843665312	230.756264994023	237.216540145698	334.664223750697	274.977796395902	315.329202780987	582.524741514818	424.349327205703	412.064325583518	271.820022811872	152.417978080062	264.014690237639	138.853491494048	139.301485606517	335.897259539238	407.942163260446	354.699785730566	284.921477916571	173.705512392325	173.150146388206	120.318778671647	135.579476716399	196.570746837306	94.3474257340434	110.789401615021	270.27079852022	291.279415529924	264.717215246812	167.079008214896	158.193174294658	324.426825377987
"CD274"	47.5833790236818	174.139983321556	583.819305920246	137.600199971208	1396.22927358858	465.16678997997	371.590610428995	351.468191314031	923.898288795838	98.2506596320282	100.388289269011	270.703106520627	811.380647846965	898.48760270633	357.777811651745	180.461203303768	127.695341811066	333.704947209029	67.2550366379201	165.518078269206	58.1310783941177	323.736858253226	576.647200756622	2259.45325209516	451.954227392046	280.514128900462	113.485931005253	127.838484260864	101.912444567821	124.055266237658	63.5966616148784	243.747032231243	567.732154985002	1364.81187684425	642.583521599925	532.00505746511	591.753924648175	1012.21854821377	105.01516064937	71.683008028051	443.049398216834	726.302452688392	836.654283715536	401.583941446515	162.492267081496	93.1034824677408	340.503706127692	1032.29318099805	1445.61196498951	463.892645074902	70.8001388026356	115.515659228989	1464.20751785823	1934.53167374806	1284.59456389944	562.146320742427	354.436906524198	222.506729648492	178.417481164148	100.687114543339	652.394873914554	753.83885409839	1499.48973414079	999.710132266283	526.688197688217	211.866453570329	202.328446673094	430.047576048698	897.342483775419	655.84201428667	381.770760793005	488.396449089673	240.657960022609	159.756224921947	166.53429365454	197.158430275878	144.898774739599	267.428420368793	768.065808047906	1350.03446266268	1128.5268903525	298.192756411027	396.312921596025	211.141173534389	186.005045667252	156.394321427772	142.470877791035	435.306540496864	767.99457443099	1093.62082175071	794.374414403106	438.004963381449	586.054840697992	638.231596548821	410.561444417786	118.67162600401	682.536949694248	1526.23597149744	1574.57984378702	281.918466385716
"CD276"	47.5833790236818	39.9220502800449	33.2878698817029	137.600199971208	34.9306199063979	34.8661537293385	27.8783562479552	28.6141977785582	40.1887115053216	47.7524469657488	42.9284965871334	40.83619045416	36.2936414316946	64.2855938687318	41.776951383903	40.0313228269228	48.2142125018183	37.7622436583715	67.2550366379201	39.7736581206791	58.1310783941177	37.3119181989542	35.0641330915218	60.4495552697522	34.9931653743212	40.2430426655853	46.8950128120878	43.8779764066807	47.0727226641208	46.7603717443115	63.5966616148784	42.1379604514207	38.3175618388285	44.7912530757371	34.3251260169293	30.1291268562996	36.875147197269	51.5661911008315	43.4305875307569	41.4592296287166	39.9954320213797	32.2808263600699	62.6918649518966	32.5828755737537	45.798271443488	47.6964561822443	41.7744701420307	35.9302198359948	62.7027527646719	39.2364581810794	42.8961761906304	115.515659228989	33.2793344589631	29.4241012639161	30.699245155264	33.2237778216564	27.9128135552211	50.0071310593306	39.936761312624	39.6874712429403	37.0048141755277	37.3649989639846	30.8991568694847	33.7124884422433	30.0269774344071	42.6033487975726	40.9862142556658	37.1258752577975	33.7880293612252	37.9285784510696	40.2329814303936	40.1823562540353	48.1219676109996	47.3772909021196	42.3374332412711	41.0575656551182	40.8165562646759	40.828766468518	34.4184897514242	45.5345916244597	34.8488239490019	32.8297651008508	39.009097061472	44.7475200878222	42.2979069169419	39.6135565926475	40.555330996594	40.4955151864611	35.8081163040443	36.2624408293088	35.4734371314491	35.2561647990863	32.4720102337097	35.8657823292397	39.9631522283336	40.2208527381834	36.0920601604489	33.1736341139475	33.9579637854799	37.8693621311996
"CD28"	595.363238344307	340.874426316163	358.826593389816	137.600199971208	214.805847114394	212.160545443025	135.948804243153	351.468191314031	147.372005090014	410.647167681957	403.935688636632	327.832936965997	241.987854245824	64.2855938687318	391.074041904716	306.279650948786	249.388014165655	37.7622436583715	67.2550366379201	337.93688622235	58.1310783941177	320.490721369917	220.27288408094	60.4495552697522	229.327709280614	229.003034288513	247.394640090169	243.303379175044	336.287530712479	404.336934473062	858.236948492785	446.852001607091	273.664026652913	329.439666372046	251.448710637016	170.530858006656	138.078988680174	290.678619235387	424.816291932098	348.444095414549	272.288901201553	137.290354509377	62.6918649518966	240.152084416352	343.464136690439	346.395513023549	280.014273362032	253.254154514009	62.7027527646719	240.892235002737	447.321325315894	115.515659228989	253.721645915135	122.463109460419	259.807711748999	249.078662328958	143.904510283942	123.392595888898	222.108298040159	278.566360654198	225.655356842368	135.765723735638	141.054651109198	182.4351312052	156.755835696322	187.880768197295	167.838547376951	154.053819382231	92.3933662882703	104.303590740441	181.209348362493	149.679277046282	164.192153488731	245.793385200196	266.47180482056	286.787096101001	274.287258098622	311.156029256576	182.039392295282	178.150436993545	247.9145335732	111.53912693014	90.2475460517156	166.348905926479	228.281803630736	396.591121827291	288.02396073781	263.686547136641	169.085925187697	120.318778671647	110.748070724384	123.925419268788	77.1859683255278	103.56244647568	461.874131878966	543.001622391845	345.166417344453	246.098604674319	190.334387017615	545.924724483374
"CD34"	47.5833790236818	39.9220502800449	33.2878698817029	137.600199971208	34.9306199063979	34.8661537293385	54.3767338616366	284.525275611094	40.1887115053216	47.7524469657488	42.9284965871334	40.83619045416	36.2936414316946	64.2855938687318	41.776951383903	40.0313228269228	48.2142125018183	37.7622436583715	67.2550366379201	39.7736581206791	58.1310783941177	37.3119181989542	35.0641330915218	60.4495552697522	71.246084702118	40.2430426655853	46.8950128120878	43.8779764066807	47.0727226641208	46.7603717443115	63.5966616148784	42.1379604514207	38.3175618388285	44.7912530757371	34.3251260169293	30.1291268562996	36.875147197269	59.7909985814142	43.4305875307569	41.4592296287166	39.9954320213797	32.2808263600699	62.6918649518966	90.5478112194616	45.798271443488	47.6964561822443	41.7744701420307	35.9302198359948	62.7027527646719	45.43581857369	42.8961761906304	115.515659228989	33.2793344589631	29.4241012639161	30.699245155264	33.2237778216564	27.9128135552211	50.0071310593306	39.936761312624	39.6874712429403	37.0048141755277	37.3649989639846	30.8991568694847	33.7124884422433	72.1097863087286	42.6033487975726	40.9862142556658	37.1258752577975	33.7880293612252	37.9285784510696	40.2329814303936	40.1823562540353	48.1219676109996	47.3772909021196	42.3374332412711	41.0575656551182	40.8165562646759	40.828766468518	34.4184897514242	34.3787026232236	34.8488239490019	32.8297651008508	39.009097061472	44.7475200878222	42.2979069169419	39.6135565926475	40.555330996594	40.4955151864611	35.8081163040443	36.2624408293088	35.4734371314491	35.2561647990863	32.4720102337097	35.8657823292397	39.9631522283336	40.2208527381834	36.0920601604489	33.1736341139475	33.9579637854799	85.0167179845431
"CD36"	47.5833790236818	51.8787043389183	33.2878698817029	137.600199971208	34.9306199063979	72.2949697577835	213.896688312436	669.472078326038	117.12999968226	75.5682473232975	74.0945851093923	52.1478152099624	62.279888696788	64.2855938687318	41.776951383903	250.355892959575	189.288998282139	203.12310863838	67.2550366379201	158.617348585268	58.1310783941177	100.350403996087	40.691926452711	60.4495552697522	227.088146696658	553.402201215796	202.000267688068	86.5931864385844	47.0727226641208	46.7603717443115	63.5966616148784	42.1379604514207	38.3175618388285	44.7912530757371	34.3251260169293	139.030855878394	134.48366182844	107.206111298629	90.6830667642203	61.7327929171591	64.612620430539	54.6191582012382	62.6918649518966	86.6215747128243	45.798271443488	52.0368336948285	41.7744701420307	35.9302198359948	62.7027527646719	214.741135625048	42.8961761906304	115.515659228989	33.2793344589631	29.4241012639161	98.9743663805712	72.6437902070518	77.2766243276296	50.0071310593306	192.974430662599	117.455071143482	84.4264835414665	37.3649989639846	99.8197262668705	119.139934154888	125.407671254801	42.6033487975726	45.986532394857	37.1258752577975	33.7880293612252	37.9285784510696	57.9958427319124	58.3447812808593	48.1219676109996	113.681809519636	42.3374332412711	41.0575656551182	85.3882357057019	52.1383347802975	99.7447832996272	55.4184686286365	54.7300780119075	77.3961712252557	109.869121873636	527.841746955951	42.2979069169419	72.6116492343229	210.603833865313	196.727212775828	144.628981752035	182.635783236814	114.579201934581	126.058417239133	202.966299965802	166.184102422532	39.9631522283336	44.94680293492	36.0920601604489	83.5312106989197	175.49475684336	167.799143603345
"CD38"	2032.97607709729	1367.17053389042	1885.30844255506	137.600199971208	1442.25036531526	1954.99753883461	1002.38023807335	493.737982669022	1008.91750798535	1050.52995702299	1106.67517776801	928.859988070324	1007.09410926738	1197.99418454075	1289.69626617247	1448.77360442916	901.364702721494	268.414027923705	2269.8574865298	1303.50209758902	1279.69755976811	1346.73637547305	2101.72660543927	1449.45943625812	1424.90419745967	1747.99680122236	1713.61411067291	1975.32068086415	1072.08125867535	1258.99962902972	1419.38209225166	1137.4299664652	1225.49142151033	658.879332744093	1382.95932722208	900.891022130213	1047.21730525524	1405.97798345972	1692.07740549205	1387.78552297685	1296.85188329324	919.68074299839	1434.23314043701	1834.64397493135	1499.4354070598	1460.94245286214	1458.36763989336	1328.95104107394	1032.58893252862	1463.28447140518	1605.83980378435	115.515659228989	927.678087710827	1597.1107925041	1146.44796070076	2051.38554970926	762.159374125312	1037.67297304664	808.300080586854	1037.03362357803	944.048316838976	821.712374716468	1037.2846961086	1340.39168421937	921.693085837842	1814.817452079	1597.99101450703	1615.34683246677	1206.53674045999	1327.50024578744	2810.07258800584	2680.44443863794	2910.46472308087	1657.58927679246	2169.51826029908	1478.70875585191	1154.04731182745	1199.20211433008	1134.63993314545	2161.62968484043	1930.24150971127	735.255419198653	741.621448784176	998.093435558875	1350.63561471833	1287.53962315253	662.775496811837	680.162673071801	951.332129907697	663.910897923401	1040.70196184389	1296.89802213439	643.221814714438	638.231596548821	1707.2058816183	1352.10440649951	1370.25311002152	1399.79466507213	1260.65544757216	2065.12992510071
"CD3D"	972.937350897221	868.843541269757	905.629788001608	137.600199971208	606.046255376004	1153.51182998144	464.035239747214	28.6141977785582	413.762879303038	1597.22384611037	1300.28269737598	1435.49418493986	562.261093059813	64.2855938687318	1090.00243855741	1113.27108781672	1179.27142358197	369.975582242895	2530.33624342847	1375.91004219771	2419.79333477274	1502.1405147717	1257.10176753069	895.25791354503	1211.16594335332	1749.90834574898	1527.51125232814	2028.93956803312	1145.44409694738	1199.26325412636	1947.52056863242	1350.71125329006	663.755964953107	470.62169606677	537.823236996257	398.533025491702	453.674935968001	1253.44519018346	1713.55383102601	1264.34066675734	1359.14476866654	518.155684318661	62.6918649518966	1657.49088043685	1351.69018338311	1204.88402784776	1182.82323483653	643.977330120535	62.7027527646719	867.223816947308	2101.4407754028	115.515659228989	1144.40975337482	819.799597364598	1158.81975649833	1710.64248437036	588.946409608388	438.937592873274	1314.39868832108	1084.02358952967	738.357057244305	607.349375660088	379.750637925967	670.187413987576	846.460493875935	719.527957842204	786.341013602076	671.811275727475	499.319497900186	450.401869106452	1399.00134678836	1126.47217522563	1539.20519502163	1265.85014696828	1007.03818707687	1599.70540183754	1648.27458335827	1513.70610243707	1157.08078846338	756.176753549115	1477.86892602927	655.577579298889	466.93889182582	729.362203671458	1346.40582402664	1153.46754086471	1114.94715975836	1109.19240871476	816.87265318601	502.760610877952	643.523623001619	843.944444878128	283.026041197013	327.544257121782	1276.14334010738	1179.4966169736	1071.80786455477	738.279227205901	603.127394793908	2053.93952859094
"CD3E"	2918.78826100215	2184.13537082126	2460.57276591571	137.600199971208	1058.67722812311	2335.30011063737	1210.84064691744	560.680898371959	846.43454736933	2282.44758384538	2227.66700914782	2051.42644555996	1519.54217946219	1583.06489181445	1980.31104949977	1969.82130234439	1892.86587571514	384.47628380771	3237.32118856628	2407.0023553182	3303.93797160808	2317.94695023273	2543.67493892481	1321.57840208496	1456.06561122551	2398.72680112488	2898.41660937031	2940.30707698808	1879.19016147437	1964.30969623504	3036.80418877206	2075.14706937089	1513.56285141464	815.760696641862	1257.24355318508	787.816409038521	846.395253618916	1239.00665667523	2422.36273482173	1969.16830006034	1636.05314226656	975.784819212192	1035.85768460019	1925.2080775886	2367.3126509139	1897.69890212295	1996.0050706213	1410.9617678496	678.56919041928	1662.88033417233	3337.21526719057	6166.39916313229	1585.79356630405	1232.20780067965	1643.37664202902	2575.47403295698	1175.21318911547	685.722784651071	1845.97694977276	1933.11719303676	1401.50182967685	1086.08842488614	928.782306761407	1090.93612599099	1232.06693808859	987.353910058144	1184.11222295331	1035.53347562812	806.722989028613	840.743834235634	1975.27845630661	2006.84750957341	2203.52895789148	1780.48596939256	1723.17587035298	2964.15095247126	2786.79119552701	2499.3125249871	1770.53874054789	1391.59831413416	2286.0305778186	1149.55063988884	900.525005664082	1410.75506580877	1811.4290126715	2237.13599501318	1951.15752957713	1479.60488612532	1599.13676196416	786.369160603977	813.476860298391	1303.31464412782	488.849878063382	498.552307267597	2699.39104356725	2565.74852744783	1793.27010113206	1307.24022589421	929.412489826692	2644.60690443233
"CD3EAP"	47.5833790236818	39.9220502800449	33.2878698817029	137.600199971208	34.9306199063979	34.8661537293385	27.8783562479552	28.6141977785582	40.1887115053216	47.7524469657488	42.9284965871334	40.83619045416	36.2936414316946	64.2855938687318	41.776951383903	40.0313228269228	48.2142125018183	37.7622436583715	67.2550366379201	39.7736581206791	58.1310783941177	37.3119181989542	35.0641330915218	60.4495552697522	34.9931653743212	40.2430426655853	46.8950128120878	43.8779764066807	47.0727226641208	46.7603717443115	63.5966616148784	42.1379604514207	38.3175618388285	44.7912530757371	34.3251260169293	30.1291268562996	36.875147197269	51.5661911008315	43.4305875307569	41.4592296287166	39.9954320213797	32.2808263600699	62.6918649518966	32.5828755737537	45.798271443488	47.6964561822443	51.5288089201948	35.9302198359948	62.7027527646719	39.2364581810794	42.8961761906304	115.515659228989	33.2793344589631	29.4241012639161	30.699245155264	34.5859527123443	27.9128135552211	50.0071310593306	39.936761312624	39.6874712429403	37.0048141755277	37.3649989639846	30.8991568694847	33.7124884422433	30.0269774344071	42.6033487975726	40.9862142556658	37.1258752577975	33.7880293612252	37.9285784510696	40.2329814303936	40.1823562540353	48.1219676109996	47.3772909021196	42.3374332412711	41.0575656551182	40.8165562646759	40.828766468518	34.4184897514242	34.3787026232236	34.8488239490019	32.8297651008508	39.009097061472	44.7475200878222	42.2979069169419	39.6135565926475	40.555330996594	40.4955151864611	35.8081163040443	36.2624408293088	35.4734371314491	35.2561647990863	32.4720102337097	35.8657823292397	39.9631522283336	40.2208527381834	36.0920601604489	33.1736341139475	33.9579637854799	37.8693621311996
"CD3G"	3412.51340175187	2058.16134116257	2443.4960886664	137.600199971208	1143.06960581696	1714.54310964022	692.428673308587	28.6141977785582	479.893404085045	2096.0220308911	1613.38168723423	1976.92081607634	1071.15238639432	855.705539986689	1372.9159533292	1362.34597844584	1362.55775240764	340.955297991437	2344.27518456966	2113.87049496879	2559.39511953622	2638.43767160265	2149.43135851029	1065.786108961	1264.60050687991	1931.18313143611	2573.83277819144	2692.87916803081	1326.83883373357	1555.36686514516	1683.43543127664	1523.35047725954	1052.6600588363	549.073575828923	544.808400140702	468.974924081731	512.859547219618	634.960294120089	1723.10856028278	1300.18217077137	1239.1584726024	555.052668848221	62.6918649518966	1417.32250458271	1839.18988376331	1444.51102370736	1491.97520112263	988.871510326249	62.7027527646719	1103.99622384103	2313.8411918107	115.515659228989	1305.63148916127	1024.75317471841	1103.14667540926	1622.43335425386	676.885728714112	457.140188578871	1634.81132433226	1567.29792685495	1163.56087452821	861.02035362658	568.544486398519	729.774237309241	830.786411655175	1103.27762213634	1147.32709565885	1018.41844713427	666.350621047403	674.806303512205	1444.90717860044	1608.51981202716	1751.03809644525	1557.74163621624	1484.45625302207	2836.44139450102	2608.23917014718	2398.40422866016	1807.95163890768	1063.00667446139	1609.87627114809	917.362126213073	606.240377432337	1247.60560756857	1591.60679042415	1829.37385022676	1762.2305201295	1611.45828357244	1342.44628023862	678.941679647149	630.150137203062	856.760060782596	368.78462022424	366.08204023455	2059.60095796775	2071.31358473734	1585.65052505908	997.929261415767	711.8947527988	2051.7052362252
"CD4"	47.5833790236818	142.6414856506	142.388863418984	137.600199971208	34.9306199063979	81.7262643415695	67.0613859544562	234.307358509724	296.632879620779	115.895188785872	157.762224957715	94.3724361395638	156.588915957046	64.2855938687318	41.776951383903	105.482535648942	168.243494525095	37.7622436583715	67.2550366379201	155.17692715783	58.1310783941177	129.491012109471	162.750173744298	60.4495552697522	91.2796718789169	211.819255070308	118.034747248025	177.3328416476	114.127816099161	124.055266237658	63.5966616148784	162.483975500678	189.652772321282	44.7912530757371	34.3251260169293	92.6771942099775	51.9939575481494	86.5796348582962	140.801964774714	125.434899241682	108.447613925971	84.1399739075221	62.6918649518966	78.7365188239759	147.722324540971	108.17556262133	134.409357681984	89.2327009626931	62.7027527646719	83.96602050751	154.46913046246	115.515659228989	95.1456172181756	92.4799502724883	123.717957975714	96.8639242390393	114.59605605096	54.607787116789	123.783991688478	87.2529055276042	118.193376476636	71.4605605186206	67.2674645048683	42.814860321649	68.971967166833	111.918997291223	110.35538188338	91.9979188888223	72.8469913028015	102.729554734722	86.9837058525111	100.214796497564	67.683547444871	92.1725194500736	115.475349165567	172.523890882807	150.082477385213	174.910435551131	177.048711281326	122.731968364908	111.080626337444	72.8492487587878	74.5463844844731	182.346144357876	105.681320431979	122.881252550393	185.824526626394	110.917216095717	158.898516099197	62.3170045651672	78.2898757491082	83.3279455026405	32.4720102337097	35.8657823292397	174.479122628905	169.008023205847	153.120565230704	115.145684009512	101.347542917765	96.2071144943126
"CD40"	47.5833790236818	155.616151991615	156.636071728353	137.600199971208	34.9306199063979	122.57196343549	110.56556087939	217.582359908157	245.613310364773	229.25949788256	219.901223767591	109.277645655332	119.206465282401	64.2855938687318	41.776951383903	129.621423313576	81.1204125343093	37.7622436583715	67.2550366379201	255.187790502277	58.1310783941177	200.719463951274	155.737347125994	60.4495552697522	238.233469868379	148.838893298667	131.634300963531	367.017333653681	128.414387427721	356.103611018804	63.5966616148784	287.739062942526	202.853172374758	44.7912530757371	251.448710637016	170.530858006656	179.323840820319	166.997109880043	374.697393921605	262.830786231249	237.672854787049	177.141034650883	62.6918649518966	244.094612360776	435.793451920511	487.433933954445	351.720151360827	250.82886467508	62.7027527646719	326.251149775675	212.400416407907	115.515659228989	158.576028696959	84.9768044501897	134.032904347883	221.403255403518	135.907489200372	153.721920876382	160.206318005591	187.940020070944	147.371672454039	153.626193240423	141.054651109198	119.139934154888	119.13203297101	527.663776532335	436.851564644014	432.182313876021	238.104242908554	194.383964561732	183.643443739032	152.230856668413	134.115923731856	216.608974004491	462.98100120992	239.735125860235	245.81771010401	260.691673901488	137.157681659425	160.342269034715	138.454377549385	154.792342450511	84.3571723954333	150.351667495083	230.396698976583	148.016054208427	136.265912148556	87.8955157122138	77.4171474493437	68.7535878123695	108.850241837852	85.4609434729852	60.0407469221291	69.8486110861943	359.228775380491	303.868542436976	194.644480445301	99.3384473542157	182.914571930487	268.493777510205
"CD40LG"	47.5833790236818	120.424864669755	128.158299044556	137.600199971208	34.9306199063979	64.4326520918176	48.9404543932853	192.473401357472	40.1887115053216	191.46343610917	164.931283887767	106.786638037628	129.894942684035	64.2855938687318	41.776951383903	69.8946896558072	58.5802681897093	37.7622436583715	67.2550366379201	120.693165567201	58.1310783941177	161.859101147063	89.7992448473873	60.4495552697522	77.9297792886133	62.980361771641	70.3659667245378	123.713954478636	103.936571642379	133.243679285416	63.5966616148784	169.268187133357	115.220908449357	44.7912530757371	34.3251260169293	70.4418985900284	60.9730558906844	51.5661911008315	224.340699890125	141.375973033924	83.0705123084057	70.8564138603533	62.6918649518966	78.7365188239759	121.869200311122	149.242211394242	96.3319281475227	77.1781122077168	62.7027527646719	39.2364581810794	202.748776765015	115.515659228989	111.003220087872	49.9915480473934	86.6025705829998	83.0262207763194	119.91344703323	62.7089423484006	109.227042190027	97.333523223311	95.1763820594573	75.0289179196811	47.7391973633539	46.5400902945169	78.3704111038024	83.9498988056168	96.5635207863486	98.4206953084213	53.3006163173328	94.821446127674	59.2028321748242	57.0790370588572	48.1219676109996	75.282515243468	124.345041429613	215.080057684337	108.674081054699	166.499709658617	104.735464313584	95.0227340505901	104.633593906878	93.3350221817187	60.8151823188349	83.1632660832176	124.715378544603	139.637786989082	111.486604909637	104.640411241815	89.6277151090228	42.970992382731	43.916115168734	35.2561647990863	32.4720102337097	35.8657823292397	126.583284683247	124.061220270927	98.6215543884265	63.2123598041269	33.9579637854799	37.8693621311996
"CD44"	2091.07538288521	2187.8481214973	1292.93415407522	137.600199971208	1304.16962482527	1126.7869231479	2263.97343254019	836.836521132825	4322.83847000266	1959.99918570916	1816.56226158114	1582.03485438461	1478.62109874796	1797.00734820959	1173.20123723846	1641.94475273048	3138.2389846371	3931.86145307513	3237.32118856628	2403.5420470617	2047.52190873681	1893.85968798342	1557.35593919339	2302.10041333797	674.598242086164	1331.98434766688	5061.42562782145	2618.65957093891	2941.08017569293	2465.13665780249	2607.68571452567	1790.77904326448	1788.43388126548	1945.26172545272	949.913537392502	1777.67874277539	2896.00812271112	5733.23225897265	2954.56115442362	2409.19583372472	2383.70775075822	1759.64398530059	916.335644069396	779.529006664271	2404.24895683307	2687.71915409756	2000.49582616157	1811.33220748209	4248.36231081758	1285.70026167761	2500.48245441614	115.515659228989	2082.6706694436	2174.47050750466	1620.68989985928	1570.53781329643	2321.11792399797	2846.03084641415	2180.9465352824	1590.79290983077	1808.27724950134	1611.29085032391	1356.27214205073	1627.08268593221	2523.69238591833	2138.60290294055	1800.31946118012	1724.45977984944	1570.80548500336	1861.66738040307	1100.59332351913	1416.97051976418	1944.07936951677	5495.10246257324	2624.73034250922	3181.48917626663	3040.36405132131	3020.69587279007	2296.72861186766	2145.79829228244	1231.55743835773	2269.50524653926	2366.09678226359	3624.45963207342	3512.94691421932	2061.17257662864	1975.93683681605	1862.59122100128	1432.09189940579	1604.97563110521	1493.27207276692	1482.78615103757	2064.0346224904	2483.09570800025	1868.01760618511	1814.18167318213	1544.12660984448	2433.85001403798	1319.98001030539	1367.04610357418
